customerID,gender,PhoneService,InternetService,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9467-ROOLM,Female,Yes,No,No internet service,Month-to-month,No,Mailed check,19.05,461.3,No
3030-YZADT,Male,Yes,DSL,No,Month-to-month,No,Mailed check,44.95,431,Yes
7410-KTVFV,Male,Yes,DSL,No,Month-to-month,Yes,Mailed check,49.55,878.35,Yes
5150-ITWWB,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No
2253-KPMNB,Female,No,DSL,No,Two year,No,Bank transfer (automatic),46.25,3121.4,No
1345-ZUKID,Male,Yes,No,No internet service,One year,No,Mailed check,19.35,324.8,No
6429-SHBCB,Male,Yes,DSL,Yes,Month-to-month,No,Mailed check,69.6,1394.55,No
9281-OFDMF,,Yes,,,Month-to-month,No,Electronic check,,3413.25,No
2603-HVKCG,,Yes,,,Month-to-month,Yes,Electronic check,,3143.65,No
1834-WULEG,Male,Yes,No,No internet service,One year,No,Mailed check,20.25,439.75,No
9097-ZUBYC,Male,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,No
5148-ORICT,Female,Yes,DSL,No,Two year,Yes,Mailed check,74.35,4759.55,No
4893-GYUJU,Female,Yes,No,No internet service,One year,Yes,Mailed check,19.35,1033,No
4578-PHJYZ,Male,Yes,DSL,,One year,Yes,Electronic check,,3482.85,No
7272-QDCKA,Male,Yes,Fiber optic,Yes,One year,No,Electronic check,100.2,2688.45,No
8908-SLFCJ,Female,Yes,No,No internet service,Two year,Yes,Credit card (automatic),20.85,435.25,No
8393-DLHGA,,Yes,,,Month-to-month,Yes,Electronic check,,2448.75,Yes
9766-HGEDE,Female,Yes,No,No internet service,One year,No,Mailed check,19.35,307,No
6968-MHOMU,Male,No,DSL,Yes,One year,Yes,Credit card (automatic),45,2689.35,No
7395-IGJOS,Male,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,Yes
5044-XDPYX,Female,Yes,No,No internet service,Two year,No,Mailed check,25.5,1281.25,No
1814-WFGVS,Male,No,DSL,Yes,Two year,No,Mailed check,48.9,3527,No
2834-SPCJV,Male,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,84.1,4348.65,Yes
3721-WKIIL,Female,Yes,No,No internet service,Two year,Yes,Mailed check,19.6,561.15,No
6734-CKRSM,Female,Yes,No,No internet service,Month-to-month,No,Mailed check,20,63.6,No
1265-ZFOSD,Female,Yes,,,Two year,Yes,Mailed check,,5129.3,No
6568-POCUI,Female,Yes,Fiber optic,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,No
7890-VYYWG,Male,No,DSL,Yes,Month-to-month,Yes,Mailed check,36.45,93.7,Yes
5197-LQXXH,Female,Yes,DSL,,Two year,Yes,Credit card (automatic),,5894.5,No
9907-SWKKF,,No,,,Month-to-month,No,Mailed check,,25.05,Yes
3457-PQBYH,Female,Yes,No,No internet service,Two year,No,Credit card (automatic),20.3,1160.75,No
7682-AZNDK,,Yes,,,Month-to-month,Yes,Electronic check,,3091.75,No
0587-DMGBH,Female,Yes,DSL,No,Month-to-month,Yes,Electronic check,49.85,365.55,Yes
5384-ZTTWP,Female,Yes,No,No internet service,Month-to-month,No,Mailed check,19.8,272.95,No
3745-HRPHI,Male,No,DSL,Yes,Two year,No,Bank transfer (automatic),54.65,3632,No
7636-OWBPG,Male,No,DSL,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No
1231-YNDEK,Male,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No
1407-DIGZV,Female,Yes,No,No internet service,Two year,No,Mailed check,19.1,52,No
6397-JNZZG,Female,No,DSL,Yes,Month-to-month,No,Credit card (automatic),55.55,2342.2,Yes
0570-BFQHT,Female,Yes,Fiber optic,No,Month-to-month,No,Electronic check,80.55,653.9,No
4393-OBCRR,,Yes,,,One year,No,Mailed check,,71.2,No
3523-QRQLL,,Yes,,,One year,Yes,Bank transfer (automatic),,1498.2,Yes
8564-LDKFL,Male,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),106,4178.65,No
3696-DFHHB,Female,Yes,No,No internet service,Two year,No,Bank transfer (automatic),25.5,1821.8,No
0895-DQHEW,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,Yes
4717-GHADL,Female,Yes,DSL,Yes,Two year,Yes,Mailed check,79.6,4024.2,No
5501-TVMGM,Male,Yes,DSL,No,Month-to-month,Yes,Electronic check,55.25,55.25,No
5879-HMFFH,Female,Yes,DSL,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,No
6772-WFQRD,,Yes,,,One year,Yes,Bank transfer (automatic),,854.9,No
3810-DVDQQ,Female,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No
6972-SNKKW,Female,Yes,No,No internet service,Month-to-month,No,Mailed check,20,109.2,No
3694-GLTJM,,Yes,,,Month-to-month,Yes,Credit card (automatic),,92.05,No
8550-XSXUQ,Male,Yes,DSL,,One year,Yes,Credit card (automatic),,3420.5,No
8149-RSOUN,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes
9055-MOJJJ,Female,Yes,DSL,Yes,One year,No,Mailed check,65.8,4068,No
4359-INNWN,Female,Yes,No,No internet service,One year,No,Credit card (automatic),20.05,337.9,No
0585-EGDDA,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,80,3168.75,No
4032-RMHCI,Female,No,DSL,No,One year,No,Credit card (automatic),35.4,1412.4,No
0549-CYCQN,Male,Yes,Fiber optic,No,One year,Yes,Bank transfer (automatic),79.6,3974.7,No
3481-JHUZH,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,80.25,3439,No
7250-EQKIY,Female,Yes,DSL,No,Month-to-month,No,Mailed check,50.45,50.45,Yes
3594-IVHJZ,,Yes,,,Month-to-month,Yes,Mailed check,,42.45,No
6869-FGJJC,,Yes,,,One year,No,Credit card (automatic),,5461.45,No
3896-ZVNET,Female,Yes,No,No internet service,Two year,No,Mailed check,24.7,571.75,No
8205-VSLRB,Male,Yes,DSL,No,Two year,No,Credit card (automatic),77.3,5498.2,No
5960-MVTUK,,No,,,Month-to-month,Yes,Electronic check,,96.85,No
6817-WTYHE,Male,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,No
3082-VQXNH,Male,No,DSL,No,Month-to-month,No,Credit card (automatic),29.8,94.4,No
4013-UBXWQ,Female,Yes,DSL,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,Yes
4931-TRZWN,Female,Yes,DSL,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,No
0750-EKNGL,Male,Yes,No,No internet service,Month-to-month,No,Mailed check,20.75,141.1,No
7669-LCRSD,Male,Yes,DSL,Yes,Month-to-month,Yes,Mailed check,56.3,628.65,No
3567-PQTSO,Male,Yes,Fiber optic,Yes,One year,Yes,Electronic check,105.25,5576.3,No
5519-NPHVG,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,Yes
8043-PNYSD,Male,Yes,No,No internet service,Two year,No,Mailed check,19.55,1245.6,No
9938-EKRGF,Female,Yes,DSL,Yes,Month-to-month,No,Mailed check,84.45,1287.85,No
2703-AMTUL,Male,Yes,DSL,No,One year,No,Mailed check,53.65,1939.35,No
0928-JMXNP,Male,No,DSL,No,Month-to-month,Yes,Electronic check,29.9,118.25,No
8173-RXAYP,Female,Yes,No,No internet service,Two year,No,Mailed check,19.7,452.55,No
4825-XJGDM,Female,No,DSL,No,One year,No,Credit card (automatic),43.7,2696.55,No
5402-HTOTQ,Male,Yes,DSL,No,Month-to-month,No,Electronic check,55.3,875.35,No
6734-JDTTV,Male,Yes,No,No internet service,Two year,Yes,Credit card (automatic),19.85,1267.05,No
7850-THJMU,,Yes,,,Two year,No,Credit card (automatic),,494.9,No
3890-RTCMS,Male,Yes,DSL,No,Month-to-month,Yes,Mailed check,49.45,799,No
8849-GYOKR,,Yes,,,One year,No,Bank transfer (automatic),,5763.3,Yes
3148-BLQJT,Male,Yes,No,No internet service,Month-to-month,No,Mailed check,20.1,20.1,Yes
3717-FDJFU,Male,Yes,No,No internet service,Two year,No,Mailed check,20.45,106.9,No
3665-JATSN,Female,No,DSL,No,Month-to-month,Yes,Electronic check,39.7,710.05,No
7966-YOTQW,,Yes,,,Month-to-month,Yes,Credit card (automatic),,568.2,No
0461-CVKMU,Female,Yes,Fiber optic,No,Month-to-month,No,Electronic check,83.8,1900.25,Yes
8806-EAGWC,Male,Yes,DSL,Yes,Month-to-month,No,Mailed check,55.15,159.15,Yes
8853-TZDGH,Female,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),111.6,8012.75,No
7779-LGOVN,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,86.65,856.65,Yes
4324-BZCKL,Female,Yes,DSL,No,Month-to-month,Yes,Mailed check,55.55,551.3,No
6924-TDGMT,Male,Yes,No,No internet service,One year,Yes,Mailed check,20.55,184.95,No
9710-ZUSHQ,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,Yes
1536-YHDOE,Male,Yes,DSL,No,One year,Yes,Mailed check,62.1,1096.65,No
8123-QBNAZ,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,No
3629-ZNKXA,,Yes,,,Month-to-month,Yes,Electronic check,,1752.45,No
4827-LTQRJ,Female,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,No
7711-YIJWC,,Yes,,,One year,No,Bank transfer (automatic),,5264.5,No
5482-VXSXJ,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,No
7365-BVCJH,Male,No,DSL,No,Month-to-month,Yes,Electronic check,24.4,24.4,No
9620-ENEJV,Female,Yes,Fiber optic,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No
4183-WCSEP,Male,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,2435.15,Yes
2378-YIZKA,Female,Yes,DSL,Yes,Two year,Yes,Credit card (automatic),85,5607.75,No
5498-TXHLF,,Yes,,,Month-to-month,No,Electronic check,,2874.15,Yes
0689-DSXGL,,Yes,,,Month-to-month,No,Bank transfer (automatic),,4433.3,No
6818-DJXAA,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,91.1,964.35,No
9722-UJOJR,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes
0464-WJTKO,Female,Yes,No,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No
8902-ZEOVF,Male,Yes,No,No internet service,One year,No,Mailed check,20.05,951.55,No
6778-EICRF,Male,Yes,DSL,Yes,One year,No,Mailed check,74.8,1821.2,No
2662-NNTDK,Male,Yes,,,One year,No,Credit card (automatic),,1600.95,No
4132-KALRO,,Yes,,,Month-to-month,Yes,Mailed check,,399.25,No
3902-FOIGH,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes
6772-KSATR,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes
7112-OPOTK,Male,Yes,Fiber optic,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes
2874-YXVVA,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No
1245-HARPS,Female,Yes,No,No internet service,Two year,No,Mailed check,20.4,292.4,No
4210-QFJMF,,Yes,,,Month-to-month,Yes,Electronic check,,317.25,Yes
4323-ELYYB,,Yes,,,One year,No,Mailed check,,218.55,No
4293-ETKAP,Female,Yes,DSL,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No
6064-PUPMC,Male,Yes,DSL,No,One year,No,Credit card (automatic),57.2,1423.35,No
6504-VBLFL,Male,Yes,DSL,No,Two year,No,Electronic check,58.6,3068.6,No
6322-PJJDJ,Male,Yes,Fiber optic,Yes,Two year,Yes,Electronic check,94.8,4690.65,No
0330-BGYZE,Male,Yes,Fiber optic,,One year,No,Bank transfer (automatic),,6157.6,No
1085-LDWAM,Female,Yes,No,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No
7586-ZATGZ,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,84.9,3369.05,No
7197-VOJMM,,Yes,,,Two year,Yes,Credit card (automatic),,4671.65,No
3318-OSATS,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes
5828-AVIPD,Male,Yes,Fiber optic,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes
1843-TLSGD,Female,Yes,No,No internet service,Two year,No,Mailed check,20.85,272.35,No
9626-VFRGG,,Yes,,,Month-to-month,Yes,Bank transfer (automatic),,3645.05,No
7075-BNDVQ,Female,No,,,Month-to-month,No,Mailed check,,135.75,No
9143-CANJF,Female,Yes,DSL,No,Month-to-month,No,Electronic check,55.15,1319.85,No
7284-BUYEC,Female,No,DSL,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No
2041-JIJCI,Female,Yes,DSL,No,Month-to-month,Yes,Electronic check,64,370.25,No
1086-LXKFY,Female,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes
4900-MSOMT,,Yes,,,Two year,No,Bank transfer (automatic),,5714.2,No
2229-VWQJH,Female,Yes,DSL,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No
9194-GFVOI,Female,Yes,DSL,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No
1336-EZFZY,Female,Yes,No,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No
4282-MSACW,,Yes,,,One year,Yes,Credit card (automatic),,8035.95,No
1403-LKLIK,Female,Yes,No,No internet service,One year,No,Mailed check,20.1,579.4,No
2636-ALXXZ,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes
7774-OJSXI,Male,Yes,Fiber optic,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes
7786-WBJYI,Female,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes
0136-IFMYD,Male,Yes,Fiber optic,Yes,Two year,Yes,Electronic check,109.95,7634.25,No
5144-TVGLP,,Yes,,,Month-to-month,No,Electronic check,,3653,No
9643-AVVWI,Female,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,241.3,No
0253-ZTEOB,Female,Yes,DSL,Yes,Two year,No,Electronic check,79.65,3870.3,No
2706-QZIHY,,Yes,,,Two year,No,Mailed check,,387.9,No
6061-PQHMK,Female,Yes,No,No internet service,One year,No,Credit card (automatic),19.9,527.5,No
9885-CSMWE,Female,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,78.45,78.45,Yes
6137-MFAJN,Female,No,DSL,Yes,Month-to-month,Yes,Electronic check,44.8,2104.55,No
9122-UMROB,Male,Yes,No,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No
4232-JGKIY,Male,Yes,No,,Month-to-month,No,Electronic check,,19.2,No
2402-TAIRZ,Female,Yes,Fiber optic,No,One year,No,Electronic check,80.05,3019.1,No
9659-ZTWSM,Male,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No
9139-TWBAS,Female,No,DSL,,One year,No,Bank transfer (automatic),,1190.5,No
6685-GBWJZ,Male,Yes,DSL,,One year,No,Credit card (automatic),,4448.8,No
5016-ETTFF,Male,No,DSL,No,Month-to-month,No,Mailed check,29.5,255.25,Yes
3866-MDTUB,,Yes,,,Month-to-month,Yes,Electronic check,,146.9,Yes
2195-VVRJF,,Yes,,,Month-to-month,Yes,Credit card (automatic),,1011.05,No
3913-RDSJZ,Female,Yes,No,No internet service,Two year,No,Mailed check,25.55,1714.95,No
8058-JMEQO,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,84.45,762.5,Yes
4203-QGNZA,Female,Yes,No,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No
5043-TRZWM,Female,Yes,Fiber optic,No,Month-to-month,No,Electronic check,75.55,75.55,No
0697-ZMSWS,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,85.65,338.9,Yes
7657-DYEPJ,Male,Yes,DSL,Yes,One year,Yes,Credit card (automatic),70.15,2497.35,Yes
9494-BDNNC,Male,Yes,Fiber optic,No,One year,No,Electronic check,95.3,6273.4,No
1640-PLFMP,,Yes,,,Month-to-month,Yes,Electronic check,,70.25,No
5366-OBVMR,Female,Yes,DSL,No,Month-to-month,Yes,Mailed check,50.3,908.75,No
8276-MQBYC,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes
7644-OMVMY,Male,Yes,No,No internet service,Two year,No,Mailed check,19.85, ,No
7593-XFKDI,,Yes,,,Month-to-month,No,Mailed check,,46.3,Yes
4573-JKNAE,Male,Yes,No,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No
0337-CNPZE,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes
9817-APLHW,Male,Yes,No,No internet service,Month-to-month,No,Electronic check,25,316.2,No
8380-MQINP,Female,Yes,No,No internet service,Two year,No,Mailed check,20.3,1079.05,No
0840-DFEZH,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.35,564.65,No
1513-XNPPH,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes
8690-ZVLCL,Female,Yes,DSL,Yes,Two year,No,Credit card (automatic),88,6161.9,No
6015-VVHHE,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes
1125-SNVCK,Female,Yes,DSL,No,Month-to-month,No,Mailed check,43.8,2106.05,No
0384-LPITE,Male,No,DSL,Yes,One year,No,Credit card (automatic),62.05,2511.55,No
4616-EWBNJ,Female,Yes,No,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,No
6347-DCUIK,Male,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,74.15,811.8,Yes
1335-HQMKX,Female,Yes,Fiber optic,Yes,One year,Yes,Electronic check,101.35,7323.15,No
2545-EBUPK,,Yes,,,Month-to-month,Yes,Electronic check,,186.05,No
6923-AQONU,,Yes,,,Two year,No,Mailed check,,454,No
2172-EJXVF,Female,Yes,Fiber optic,Yes,One year,Yes,Electronic check,105.9,7521.95,No
0897-FEGMU,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,Yes
7663-RGWBC,Male,Yes,DSL,No,Month-to-month,Yes,Mailed check,44.15,44.15,Yes
1120-BMWUB,Female,Yes,DSL,No,Month-to-month,Yes,Mailed check,53.9,834.15,Yes
9124-LHCJQ,,Yes,,,Month-to-month,Yes,Mailed check,,85.45,Yes
4536-PLEQY,Male,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No
7029-IJEJK,Female,No,DSL,No,One year,No,Bank transfer (automatic),44.1,2369.7,No
8871-JLMHM,Female,Yes,Fiber optic,No,Two year,No,Credit card (automatic),90.2,6297.65,No
2235-ZGKPT,Female,Yes,DSL,No,Month-to-month,No,Mailed check,50.85,239.55,Yes
3891-PUQOD,Female,Yes,DSL,No,Month-to-month,No,Electronic check,59.2,59.2,Yes
5447-VYTKW,Male,Yes,DSL,No,Month-to-month,No,Mailed check,53.45,1461.45,No
3623-FQBOX,Male,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No
0689-NKYLF,,Yes,,,Month-to-month,Yes,Electronic check,,1060.6,Yes
8659-HDIYE,Female,Yes,DSL,No,Month-to-month,No,Credit card (automatic),74.65,4869.35,No
3658-KIBGF,,Yes,,,Month-to-month,Yes,Electronic check,,54.9,Yes
3474-BAFSJ,Male,No,DSL,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No
5519-YLDGW,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,Yes
3865-ZFZIB,Male,Yes,No,No internet service,Two year,No,Mailed check,19.65,358.15,No
1855-AGAWH,Male,Yes,Fiber optic,,One year,Yes,Electronic check,,2939.8,No
7109-CQYUZ,Male,Yes,DSL,Yes,Two year,Yes,Mailed check,89.25,4652.4,No
1370-GGAWX,Female,Yes,Fiber optic,No,One year,Yes,Electronic check,94.15,4408.45,No
4680-KUTAJ,Female,Yes,DSL,No,Month-to-month,Yes,Electronic check,55.6,580.8,No
5307-UVGNB,Female,No,DSL,,Month-to-month,Yes,Bank transfer (automatic),,2495.2,No
4946-EDSEW,Female,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,Yes
2883-ILGWO,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No
2516-VQRRV,Female,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,75.45,158.4,Yes
7580-UGXNC,Female,Yes,DSL,No,Month-to-month,No,Mailed check,54.85,104.2,Yes
3642-BYHDO,Female,Yes,No,No internet service,Two year,No,Bank transfer (automatic),19.9,1389.35,No
9629-NHXFW,Female,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No
2696-RZVZW,Male,Yes,No,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,No
5766-FTRTS,Male,Yes,DSL,Yes,Two year,No,Mailed check,84.45,6033.1,No
0396-HUJBP,Female,Yes,No,,Month-to-month,No,Mailed check,,44.4,No
5178-LMXOP,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.1,95.1,Yes
8879-ZKJOF,,Yes,,,One year,Yes,Bank transfer (automatic),,3320.75,No
6285-FTQBF,Male,Yes,No,No internet service,Two year,No,Credit card (automatic),25.55,1867.7,No
8185-UPYBR,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.5,438,Yes
4585-HETAI,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,73.75,325.45,Yes
7526-BEZQB,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,96.05,1148.1,Yes
1474-JUWSM,Female,Yes,,,One year,Yes,Electronic check,,3972.25,No
3530-CRZSB,Female,Yes,No,No internet service,Month-to-month,No,Mailed check,20.65,155.9,No
8498-XXGWA,Female,Yes,,,Month-to-month,Yes,Mailed check,,3673.15,No
9617-INGJY,Male,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,70.6,70.6,No
0621-TSSMU,Male,Yes,No,No internet service,One year,No,Credit card (automatic),19.95,1126.75,No
7234-KMNRQ,Male,Yes,No,No internet service,Month-to-month,No,Mailed check,19,73.45,No
7636-PEPNS,Female,Yes,DSL,No,One year,Yes,Mailed check,44.1,2413.05,No
4683-WYDOU,Male,Yes,Fiber optic,,Two year,Yes,Bank transfer (automatic),,6912.7,No
9052-DHNKM,Male,Yes,DSL,No,One year,No,Electronic check,61.55,1581.95,No
6794-HKIAJ,Male,Yes,,,Month-to-month,No,Bank transfer (automatic),,5586.45,No
5578-NKCXI,Female,Yes,Fiber optic,Yes,One year,No,Credit card (automatic),99.25,5846.65,No
1642-HMARX,Female,Yes,DSL,Yes,Two year,Yes,Electronic check,91.7,6424.7,No
3096-WPXBT,Female,Yes,Fiber optic,No,One year,Yes,Credit card (automatic),100.7,6018.65,No
8434-PNQZX,,Yes,,,Two year,Yes,Credit card (automatic),,3373.4,No
5950-AAAGJ,Male,Yes,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No
4299-OPXEJ,Female,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,No
4951-UKAAQ,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,88.95,355.2,Yes
9618-LFJRU,Female,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),20.45,82.85,No
6693-DJWTY,Female,Yes,DSL,,One year,No,Credit card (automatic),,2016.45,No
0744-GKNGE,Female,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,No
6447-EGDIV,,Yes,,,One year,No,Mailed check,,683.25,No
1167-OYZJF,Female,Yes,,,Two year,Yes,Bank transfer (automatic),,1263.05,No
2108-YKQTY,Female,Yes,DSL,No,Month-to-month,No,Credit card (automatic),50.7,151.3,Yes
4806-DXQCE,Female,Yes,Fiber optic,Yes,Two year,Yes,Electronic check,113.65,7714.65,No
4918-QLLIW,Male,Yes,DSL,Yes,Month-to-month,No,Credit card (automatic),53.4,188.7,Yes
7056-IMHCC,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Yes
4854-SSLTN,,Yes,,,Two year,No,Mailed check,,130.5,No
5294-DMSFH,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,No
4837-PZTIC,Female,No,DSL,,Two year,No,Mailed check,,1875.25,No
1625-JAIIY,Female,Yes,Fiber optic,Yes,One year,Yes,Electronic check,83,5685.8,Yes
0603-OLQDC,Male,Yes,DSL,Yes,Month-to-month,Yes,Mailed check,69.85,837.5,No
3272-VUHPV,Female,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),56.3,401.5,No
4176-FXYBO,Male,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,109.55,6118.95,No
1063-DHQJF,Male,Yes,Fiber optic,Yes,Two year,Yes,Mailed check,92.15,6480.9,No
